Player,Ability,SE
Martin Alund,0.8189338181614231,1.5016016376256727
Grega Zemlja,1.4051238281258487,1.4009954488942467
Jeevan Nedunchezhiyan,-17.440953274247622,4160.802395322419
Marc Gicquel,-3.7250708189890016,1.8875433961538943
Inigo Cervantes,1.51789370535545,1.3947261444258405
Christoph Lessiak,-15.243249179368306,4213.60605397501
Sasa Stojisavljevic,-16.82192586220245,10754.013028326895
Martin Klizan,2.599460531110322,1.3658392198088847
Altug Celikbilek,21.928849233302532,10754.013065095594
Amer Delic,-1.669316421343367,2.3654518309772414
Kevin Kim,-19.31167951223172,3606.0795326341777
Julio Silva,-45.54657055020372,3950.246278071738
Amine Ahouda,21.51249016076265,10754.013020759436
Amir Weintraub,1.6435225773068765,1.4518401600660005
Daniel Garza,-17.80321658118968,4596.2328239132075
Ti Chen,-30.000807092640137,2597.5341649643215
Nicholas Monroe,-0.027242770014400487,1.7385781168422272
Murad Inoyatov,-30.886965493305212,7557.562526868487
Andre Begemann,-3.1069059058099655,2.0001215827438372
Andre Gaspar Murta,21.833895913297976,5469.466774266202
Juan-Pablo Brzezicki,-1.1593145794537294,1.8067639608595196
Andrea Collarini,1.372503457579334,1.6339888777270586
Eric Prodon,-17.64386682060713,2827.739471096064
Olivier Rochus,-2.2721236731948595,1.7556255379526127
Andrei Ciumac,19.566068511068327,10754.012931563966
Victor Ionita,NA,NA
Andrei Mlendea,-15.870805945530034,15804.442460597016
Teodor-Dacian Craciun,-35.43687445661461,11581.520079687376
Andrei Vasilevski,4.1148675617209065,11162.607660289503
James Lemke,-17.750485289879958,5980.424474822486
Andres Artunedo Martinavarr,38.58902725331277,6472.330240323043
Niels Desein,0.5738003851698497,1.5871165200096864
Andrew Carter,-12.429978154955394,10754.013069878474
Justin S. Shane,-31.996046666202492,15208.471036220579
Andrew Harris,4.268102492700938,2.0491891483319367
Jesse Huta Galung,0.9780578332594685,1.441545003350037
Andrew Whittington,3.769803867185225,1.621631012804813
Andrey Golubev,0.6181226167213574,1.394952113710515
Mohammad Ghareeb,-18.386617291783804,6050.8722449577945
Matwe Middelkoop,-1.0829756036655391,1.665014944808879
Philipp Petzschner,0.5687220430849768,1.4078483383636597
Andrey Kumantsov,0.5048628369536107,2.346432637618629
Jonathan Hilaire,-18.17055406815189,6781.31292783283
Morgan Phillips,-19.061205681763315,10754.013228750342
Antonio Sancic,-18.38080698805727,7218.3962904472255
Dieter Kindlmann,-18.52363000402819,6576.551000434926
Axel Michon,1.7612975509061441,1.5773400367737649
Stephane Bohli,-2.3988424304192106,2.1263748636112485
Takanyi Garanganga,1.5387186786783245,1.5957660441433237
Kevin Krawietz,1.5916282852235286,1.6466300087484365
David Souto,-16.26551024742362,7425.405950221388
Ze Zhang,2.9450945454761883,1.4347506714865106
Marco Trungelliti,3.11637964202474,1.407880709245017
George Morgan,-12.60009530902965,2259.9743843461806
Tobias Simon,1.311235620852636,3.4466605595196085
Cedrik-Marcel Stebe,4.473185198729031,1.4319213521709053
Kamil Capkovic,-16.897275693743676,3310.2912777385422
Igor Sijsling,1.5426025099572684,1.3788682795764953
Omar Alawadhi,-18.819960207481003,3351.488551220419
Louk Sorensen,0.7835138817475608,1.5949667072206428
Martin Fischer,1.5293969176647388,1.4343490941612171
Yassine Idmbarek,-17.80778961890953,5302.553974198466
Philipp Oswald,0.48270995302798003,1.5854248100201085
Michael Lammer,-0.03516386768019237,1.6320952628761607
Yannick Mertens,0.8522178057006083,1.4900053802208053
Jordi Samper-Montana,1.8599703380382107,1.54831678297124
Stefano Travaglia,3.088204794910262,1.4302498377311352
Guido Andreozzi,2.7855030207412605,1.408812290564696
Jan Satral,3.166741562368147,1.588950714360074
Nikola Milojevic,4.517929982387674,1.580850276598286
Taha Tifnouti,-15.050954189865722,10754.01306792266
Christopher O'Connell,3.316089958371936,1.863487739077499
Noah Rubin,5.596259128029482,1.5284454423624616
Lucas Miedler,4.809165209587876,1.695514013026453
Jared Donaldson,4.262021757367785,1.3907469686904643
Sarp Agabigun,-15.05095418089373,10754.013019776115
Max Purcell,4.49893724345883,1.614643815160711
Ilya Ivashka,6.814182179674096,1.5606386121309068
Kamil Majchrzak,7.6206914545446205,1.8516059052273188
Michael Llodra,-0.04614875146998117,1.4456673827643804
Ivan Ljubicic,-1.4845063307479567,1.723730343509087
Andy Roddick,1.5069029295366838,1.47647371816394
Ante Pavic,2.9034015562413082,1.4466112246115725
N.Sriram Balaji,0.6911259069984073,2.162020503838617
Vishnu Vardhan,-0.8198991555535925,2.2997957328437533
Eric Butorac,-16.662666958083534,10754.013040133192
Aisam Qureshi,-17.384546690694524,5368.475370361385
John-Patrick Smith,2.123116591294408,1.4081044778915865
Marcin Gawron,-13.928813529843643,1818.2016388552956
Antoine Cornut-Chauvinc,27.67856545084909,6166.336107542645
Zdenek Kolar,9.22311048074723,3.1405953550913703
Antoine Hoang,6.168388166341905,1.8873907550497193
Sergio Gutierrez-Ferrol,1.9974917346142713,1.55207392943199
Kaichi Uchida,4.367727766126117,2.5265055144751467
Anton Bettink,40.90076483132345,12823.93221480037
Sebastian Lavie,21.33469631083526,6986.017622953594
Anton Zaitcev,-13.997206960028787,11064.356967096493
Antonio Veic,2.065378431650114,1.415107594368619
Christopher Kas,-18.16895076912831,4468.770488853771
Victor Crivoi,-0.4834878233495744,1.5745452105501132
Robert Farah,1.3201008811680357,1.4542512028059473
Stefano Galvani,-20.3673510302544,3869.5375654030063
Blaz Kavcic,2.233506506953473,1.4018333318632745
Sherif Sabry,-17.41299229529747,7597.793669171239
Pavol Cervenak,2.092632907710061,1.4931015305282231
Aoran Wang,19.56606851113396,10754.012931918634
Zhao-Tai Li,NA,NA
Artem Dubrivnyy,25.325162477034134,6283.424443570322
Dominik Hrbaty,-37.60620268977627,10899.133639477632
Hiroki Kondo,-35.83312282665557,4772.897275916273
Carlos Salamanca,-1.8641802876092832,2.3249570113103535
Caio Zampieri,-16.261437759032503,2179.3189011316335
Aslan Karatsev,35.66575090961851,2419.6238530490177
Victor Baluda,19.7231269422482,1663.6842050437308
Franko Skugor,0.6882622167114668,1.494506772000885
Tatsuma Ito,1.6927592913806178,1.388204772832377
Michal Mertinak,-49.97899009423065,6036.712873047252
Attila Balazs,2.260002150492168,1.50636361871063
Josko Topic,-33.23064100964683,4828.381306460826
Sebastian Kraila,-17.30606636808886,10754.013078182212
Augustin Gensse,0.6114355092009806,1.6898903934571854
Austin Krajicek,2.7923937865349253,1.4043495446746193
Phillip Simmonds,-19.4347540981337,3306.826202905176
Erik Crepaldi,-32.050712743845594,5566.993333573043
Izak van der Merwe,2.376793944090422,1.5135012840301594
Austin Smith,-15.302812248877078,10754.013028363417
Nathaniel Schnugg,-34.86888076766347,15208.471035594277
Laurent Rochette,1.6061736163003326,1.5279238058947615
Alex Bogdanovic,-63.85738410158112,4846.5494794447195
Becker O'Shaughnessey,15.807532124658755,10754.013149041768
Benedikt Dorsch,-17.99948514190009,1861.3136501881443
Frank Moser,-34.20072495877334,2698.1188073153226
Benjamin Balleret,-18.12915964929346,3122.513242106447
Scott Lipsky,-47.6215720053657,3358.667198026171
Benjamin Bonzi,5.670168781304141,2.070962818412985
Michael Venus,1.0304445529068305,1.5510750245149836
Joao Sousa,2.822280347732857,1.3596095346938661
Markus Eriksson,-15.668008534529601,3756.19730981747
Jamie Baker,-29.974509666994166,2593.784908963721
Juan-Sebastian Cabal,-1.784467869991764,1.8861434499751613
Jonathan Eysseric,2.227979487035287,1.4898889740415653
Andrea Pellegrino,2.5958323210418666,11142.629328915713
Patrik Rosenholm,3.0834852409793228,1.963859187280536
Jean-Rene Lisnard,-1.2812578817503866,2.0630438813818204
Sebastian Rieschick,1.7459379433549258,1.7009531269385516
Brian Baker,0.13003246263301582,1.4652404153252563
Rohan Bopanna,-35.102936720675686,3637.427239679263
Joshua Milton,1.48427479672149,1.9415865476526168
Mitchell Krueger,3.5194927378991037,1.4724221113921674
Purav Raja,-15.588267103274797,10754.01306562305
Jeremy Jahn,-16.02886912028646,5194.852800161523
Blake Strode,-0.049670031412384436,3.74639406136087
Clayton Almeida,-19.615738551591182,10754.013632808537
Nikola Ciric,-17.329628771354,1733.7958842247413
Mehdi Ziadi,-15.220099810799105,2838.2133202570117
Enrico Burzi,-17.332562004351402,10754.013023989253
Robert Kendrick,-1.05500701342896,1.6414826230196213
Blaz Rola,3.461471246686343,1.5593394169666857
Roberto Quiroz,1.8672223729498174,1.5359422390589048
Dimitar Kutrovsky,0.4029409591252182,1.8598556188866453
Fabiano De Paula,0.6013761860325476,1.8660552704536468
Bobby Reynolds,1.4321764714087621,1.4540024878047386
Lester Cook,-18.823752558162216,5787.2101235370665
Stefano Ianni,-18.470219837726912,8996.803084744093
Jorge Aguilar,0.2511197592514651,1.8663574362167943
Bogdan Ionut Apostol,20.126113124737874,10754.013071938787
Di Wu,2.6614799441379153,1.4685405456084792
Gianni Mina,3.882660610803105,1.986714663408558
Jiri Vesely,3.3184439535164714,1.368142220260976
Marcos Giron,4.062816637404226,1.4912967532244583
Lucas Gomez,-15.647603995067,10754.013027729829
Mathias Bourgue,4.531813473528069,1.5444798561333433
Grzegorz Panfil,-16.290901167683945,6033.277841703423
Reda El Amrani,-16.224740739102565,6087.444265524931
Artem Smirnov,-18.101761822338087,3832.7849535477303
Borna Gojo,22.246063432502776,10754.0130216524
Borut Puc,20.913072118131595,5932.96326086262
Pablo Galdon,0.3396300526125378,1.8744685418033187
Jan Minar,-1.4651502241926806,2.2060030710812404
Luka Gregorc,-1.8755829654203613,2.137015002000145
Gregory Ouellette,-30.304842221957415,2630.8918343373352
Marcus Daniell,0.5315690353961692,1.8356232378148771
Ricardo Ojeda Lara,2.829216374810084,1.6159780931116974
Brandon Nakashima,22.469470067582073,10754.013030678947
Brayden Schnur,4.932008612460827,1.5766628302519805
Gleb Sakharov,2.719971191451568,1.6089676825043981
Luke Saville,3.494026608153168,1.5030208275255361
Bruno Sant'Anna,-13.793666763294757,11410.61749760367
Brydan Klein,0.0553538720902707,1.7246771293122967
Colin Fleming,-32.17178052984972,4064.776025700156
Leonardo Tavares,-34.32374735848005,5518.8177953926615
Calvin Hemery,6.107911166192422,1.726827486526757
Nikola Cacic,3.730865904507874,1.8172964356455772
Daniel Smethurst,4.335659815484843,2.46334459106378
Nikola Mektic,-0.040105227218547916,1.6387632164820687
Cameron Norrie,5.3246629710605555,1.4243786774002156
Jose Hernandez-Fernandez,2.013075404370783,1.7196701475449905
Chung Hyo Woo,-14.241405548194708,10754.013069302666
Filip Peliwo,3.2365156899786007,1.8643518282950446
Christian Harrison,4.963865522043855,1.5441655485870778
Maximilian Marterer,4.510880515304766,1.4107534630827743
Yoshihito Nishioka,5.612519642149195,1.4087876211875179
Yecong He,-12.631737812272002,4742.961902457991
Carl Soderlund,39.132137022183294,15208.470937929393
Fred Simonsson,19.566068511062475,10754.012931531342
Dmytro Badanov,19.566068509479383,18626.49678794219
Andre Sa,-47.8139040424474,2861.793272993313
Carlos Gomez-Herrera,3.995035284808014,2.1617279429613636
Boris Conkic,-15.57103322776908,10754.013156948202
Carlos Taberner,6.162530422710821,1.8604425283347095
Yannick Maden,2.5237395272571392,1.421691989040821
Joao Monteiro,2.752736307842745,2.7575080427198633
Carsten Ball,0.4134589043676115,2.110412440828026
Luis-Antonio Perez-Perez,-19.152609608285854,10754.013147247817
Casper Ruud,8.12438037056563,1.6187986015409868
Yannik Reuter,3.6001922126914825,1.9743111125819541
Salvatore Caruso,3.497384222424956,1.4428171360259026
Oriol Roca Batalla,4.22499974503897,2.0366953252763356
Dmitry Popko,3.2215666758468573,1.9511984743621904
Daniel Masur,6.535272153934047,1.7820860236849665
Quentin Halys,5.244120199240011,1.5758839880293516
Ernesto Escobedo,7.107652428934871,1.615230966035594
Matteo Berrettini,5.283728684491708,1.3956202853964894
Catalin-Ionut Gard,0.3248325559434259,1.890610510885307
Vijayant Malik,2.3964703778326735,2.7032505995315494
Jerzy Janowicz,3.1804508224480346,1.3736760129069663
Miljan Zekic,2.667758980015059,1.6423814565243313
Cem Ilkel,4.799496343084307,1.8857080822938626
Cesar Ramirez,1.6646263528487717,10597.448734599373
Juan-Carlos Spir,-16.923668796664018,8294.871346597667
Charles-Antoine Brezac,21.354983876446834,3928.850714314312
Chase Buchanan,2.0308633565813135,1.5286931489816271
Chris Eaton,2.2588256424153808,1.999615101553922
Chris Wettengel,1.3907662858987153,2.158920068458778
James Cerretani,-17.13823034237692,5627.544412193732
Fritz Wolmarans,0.22578324644864714,1.6946971177518626
Micke Kontinen,-14.021582953954882,4843.5259076410175
Cedrick Commin,-14.799403612077056,10754.01302925841
Gianluigi Quinzi,3.6165044142835425,1.7922934324161104
Michal Konecny,-16.307685173050345,3779.484111937019
William Boe-Wiegaard,-13.733775284710577,6966.16709782118
Dennis Novikov,4.364706609373331,1.4381837992896533
Christian Lindell,4.919333777203232,2.042547404105584
Marco Bortolotti,-14.990211128974902,7534.415785992555
Joao Pedro Sorgi,-13.764946862662168,6919.787734520882
Damiano di Ienno,-13.760441647267182,6904.217712234432
Christopher Eubanks,5.142692347550768,1.5618544080532415
Adam El Mihdawy,-14.423376165343782,10754.013054991854
Thai Kwiatkowski,3.547661027318683,1.795803696864476
Chuhan Wang,21.305790077334354,5971.32522509846
Jose Statham,-17.30384524280524,3027.0374879148003
Clay Thompson,23.62888514884424,10754.013036895225
Travis Rettenmaier,-39.181807070302824,15208.471462953752
Clement Reix,3.036508107672308,1.6599213227423517
Maxime Authom,2.523965128060854,1.506343842533286
Clinton Thomson,-19.22180276538105,10754.013077263442
Romano Frantzen,-38.78787128408768,15208.47106982972
Colin Ebelthite,-28.850491713593467,1541.9866076559395
Simon Greul,-43.84550942865663,1890.3662349635028
Collin Altamirano,18.20290605781733,1354.7627672116812
Connor Glennon,19.566068511068327,10754.012931563966
David O'Leary,NA,NA
Constant Lestienne,3.853150768566668,1.5357813426846887
Roberto Ortega-Olmedo,0.7061288618377668,1.9956145861152739
Laurynas Grigelis,3.7033313599149174,1.6486094545555277
Bastien Favier,-15.712917750455059,10754.013084153527
Jacob Adaktusson,-17.322955782952608,4271.123850401665
Sandro Ehrat,1.1756044493715305,2.2500123855024965
Lucas Renard,2.014485126797361,2.4821983215206065
Alejandro Mendoza,-33.85833485283231,8834.509039702976
Goncalo Falcao,-15.71291775181485,10754.013091251647
Corentin Denolly,23.681579189254954,6737.906725561572
Corentin Moutet,10.292865326230027,2.25703160775624
Danilo Petrovic,3.09222614942595,1.7795128673015983
Karim-Mohamed Maamoun,5.59329404875834,7.672340652961656
Lorenzo Sonego,7.170333885947491,1.588309767870109
Gleb Alekseenko,2.1000870348026974,2.620072641161045
Yuki Bhambri,3.2444335540315707,1.4713263772233356
Renzo Olivo,2.7959796442466267,1.3991688080684057
Dusan Lojda,0.2784266588682622,1.8452276840652924
Lovro Zovko,-16.160903432861332,10754.013027888162
Oscar Hernandez,-18.29431251320481,4904.2177464873685
Dane Propoggia,2.398113590493495,1.8130847938339492
Daniel Altmaier,21.12575641253836,3928.2262773924353
Petr Michnev,-15.874647113691031,6616.416535675705
Anil Yuksel,-15.327412369541356,6788.112453336244
Max Raditschnigg,-20.005489564448208,7042.104308264881
Laurent Recouderc,-18.048787155759285,10754.013028168654
Walter Trusendi,-16.88003895865079,4530.62048714167
Daniel Cox,2.044177673851375,1.5410099270067594
Steffen Zornosa,-12.982720438966036,10754.01308211676
Mikael Torpegaard,5.218705573990515,2.056758857569538
Zhe Li,-21.62937493605539,3283.639885635568
Lukas Dlouhy,-17.98240089384819,3508.7348505572572
Daniel Kerznerman,25.348138969796302,16736.2490553621
Vitalii Shcherba,5.782070458718104,12823.932248327907
Daniel Kosakowski,5.010197072288938,1.7485721057916828
Marcus Willis,2.715949958080992,1.6530603695200725
Karlis Lejnieks,-14.892199236288798,8996.803134904714
Goncalo Pereira,-19.138918256428926,5194.473842761864
Daniel Nguyen,3.406514699683178,1.7731091152872198
Austin Karosi,-16.159553813051915,10754.013086694267
Philip Bester,-0.5519181323910946,2.142500320075854
Talal Ouahabi,-15.230408703305327,10754.013255210615
Daniel Windahl,23.56110380374762,10754.01319079514
Johan Backstrom,3.99503529107236,15208.47112741681
Daniel Yoo,-1.5615979241922753,2.8182459604182846
Alexander Zhurbin,-14.368429029494418,7222.4210015261715
Thanasi Kokkinakis,5.141397437014741,1.4400590344825623
Gregoire Burquier,0.84302370112655,1.606086687441476
Florian Reynet,-15.289028866721852,5946.913088217928
Fernando Gonzalez,-19.58779496587719,3221.249749011197
Dennis Nevolo,-16.036812510101914,10754.013027380275
Mauricio Astorga,-16.526765430393514,7450.992195367934
Akash Wagh,-15.803701828282247,7567.0035687505015
Filip Polasek,-16.03681251016835,10754.013027846075
Roman Borvanov,-13.757990627739092,1925.5815488430687
Jesse Levine,2.8276681432599355,1.4655053113163683
Guillermo Olaso,2.5911907917453725,1.5231228430892916
David Rice,2.3455162444155664,2.0859775894204398
David Thurner,-16.668592557946866,10754.013019479475
Michael Lux,-36.23466106916506,15208.471000471625
David Vega Hernandez,24.056502743261458,10754.013103676163
Jordi Munoz-Abreu,4.490434232102575,15208.471059799123
Frederico Ferreira Silva,4.4904342321623085,1.923081653978799
Dean O'Brien,2.6423997218246233,13581.37274521279
Henrique Cunha,-13.91771121382252,1844.0110911088573
Dennis Zivkovic,-17.15895430761463,6048.658889326604
Treat Conrad Huey,-15.681580837840036,2863.291592360348
Sahr Timothy Kpulun,-16.558502676118596,10754.013061773501
Denis Shapovalov,4.929777993976124,1.3847705834728161
Liam Broady,3.7388574186471626,1.5283750740969022
Stefanos Tsitsipas,5.105347924729709,1.3741055924243701
Dennis Bloemke,20.765144867229118,4258.597585417021
Dennis Lajola,0.13514492552129262,1.9788438422593515
Viktor Galovic,3.8737892609489073,1.4729457848590413
Wesley Koolhof,-14.244878758743617,10754.013033650332
Mateusz Kowalczyk,-14.244878759052497,10754.013034698588
Federico Gaio,3.249016183854217,1.4509047166477163
Facundo Mena,-13.845282195293146,5458.855622508925
Denys Molchanov,1.3951539084641142,1.532785810150476
Thiago Alves,-59.46749157260411,2410.854604108922
Devin Britton,-15.475381749226768,6822.056990342141
Andrea Agazzi,-34.13121431781668,9647.845363949165
Rhyne Williams,2.9803113351129813,1.4714657966050309
Dayne Kelly,-16.904588567150647,10754.013033133822
John Peers,-16.904588567171444,10754.013033095845
Dzmitry Zhyrmont,-0.29265580074007247,2.377473058046455
Wilson Leite,-16.608776325533203,10036.895632845077
Dino Marcan,2.8377552496402902,2.009527733430326
Tomislav Ternar,-16.72831326161297,10754.013120315743
Ivo Klec,-1.677130530685542,1.6845759150645065
Dominic Inglot,0.6392702637098759,2.1478641296219405
Nicolas Meister,2.378924201333729,1.9649035829339194
Matt Reid,3.4343296740200455,1.961245207087683
Thomas Muster,-17.223794131088326,5460.582179636674
Dominik Koepfer,9.595140838766811,2.8395735984155017
Blake Ellis,-9.132852276017891,7072.693438041534
Gerard Granollers,2.2960014930647157,1.6057477647767822
Alberto Brizzi,-18.092057037761943,5971.855122132869
Simon Stadler,-19.14640823550781,3920.583285669868
Dragos Dima,21.9473825772392,7475.508688454111
Dragos Nicolae Madaras,16.997718331756655,10754.013121144577
Duarte Vale,39.13213703144585,15208.470973144855
Felipe Cunha-Silva,19.566068511048833,10754.012931455805
Duckhee Lee,6.514406120106652,1.8532588049398635
Nicolas Kicker,4.5025648135026115,1.4783716591001692
Duje Kekez,22.26606144483735,5039.7527686664625
Marko Mijacevic,-15.28845596964225,4150.582800574215
Alexander Perfilov,-16.91233944071034,10754.013018673477
Filip Prpic,-16.912339449816724,10754.013067773405
Sanam Singh,0.11624232223852628,1.6973203962855394
Edan Leshem,19.649716286992128,10754.013033469299
Marcos Daniel,-18.03107586366886,7441.832492055364
Efe Yurtacan,3.2989643085084746,15208.471044727587
Andriej Kapas,-16.26710420256794,10754.013082802177
Roberto Marcora,2.2454823810522284,1.641621133278342
Vaclav Safranek,5.275235314057516,1.7650748651046677
Adam Chadaj,-51.389495708887964,7185.187565096149
Karen Khachanov,4.369222433389153,1.371858805037646
Elie Rousset,3.2751787849971277,13071.57727334424
Vadim Alekseenko,-16.290889735411156,7430.836911028536
Stanislav Vovk,-16.290889734242914,16926.75182921933
Elliot Benchetrit,24.637482003983376,3006.0821284056137
Pedro Cachin,5.2120987845121,1.7443034021058692
Enzo Couacaud,7.261896028528818,2.059008875489577
Elmar Ejupovic,19.566068511149602,10754.012931999056
Jan Blecha,2.4671850508647972e-11,15208.470938277405
Pascal Meis,NA,NA
Emil Ruusuvuori,5.720786317696223,12060.17823471693
Emilio Gomez,2.2738802841762498,1.5758653879629654
Michael Quintero,-32.05527099999253,7719.987471370421
Jules Marie,4.836842507982636,3.0082190956891823
Hugo Nys,4.0528487484240765,2.049073336147969
Filip Veger,5.768401725009899,2.3719835662865094
Ergi Kirkin,22.31240639857999,10754.013020003804
Eric Quigley,3.0729166023221333,1.8177893002223915
Mark Philippoussis,-16.49315190883122,10754.013085631052
Claudio Grassi,-19.50626210076151,10754.013052694325
Ramkumar Ramanathan,4.089932363014691,1.4279603799659577
Stefan Kozlov,4.922095647099656,1.488527216092248
Pierre-Ludovic Duclos,-29.765915351961322,3427.1058884121508
Gorka Fraile,-17.2032877995795,10754.013027493422
Ervin Eleskovic,1.260117475917044,1.9391102235533264
Evan Hoyt,19.56606851108069,10754.01293162991
Adam Thornton-Brown,NA,NA
Manuel Sanchez,-15.943764703945092,4027.821874324939
Evan Song,3.885946706222795,2.2274858546179166
Tigre Hank,-15.680121814095045,10754.01321198523
Robert Coman,-14.988605135932605,3709.905550585577
Costin Paval,-17.117150470908015,10754.01306887542
Jarmere Jenkins,2.092739472752962,1.7802076293076432
Jesse Witten,-18.150231728614923,2180.6537358665123
Jose Checa-Calvo,-16.649950275185763,7396.822480698021
Evgeny Elistratov,19.56606851113036,10754.01293189697
Pavel Zelenkin,NA,NA
Tim Puetz,3.298964311212275,1.712105430434529
Richard Muzaev,2.0000748078031867,2.921596919737002
Ajai Selvaraj,-18.530897801143475,5736.570521065452
Antonio Ruiz-Rosales,-18.993633505729637,7120.732282906207
Evgeny Tyurnev,21.4463390866177,5364.471372456066
Yahor Yatsyk,1.8802705675686484,12017.751376938695
Mauricio Echazu,-18.96469232761816,10754.0131074027
Federico Zeballos,0.6294413192341968,2.047442147364667
Fabrice Martin,0.22503564327739842,1.5629169909984304
Fabricio Neis,-16.682206819980703,10754.013066841084
Andre Miele,-36.24827533891147,15208.471062901555
